Stichdatum,PLZ,Geschlecht,Nachname,Anzahl,Rang,ORTBEZ18
2020-10-01,8610,m,Müller,136,1,Uster
2020-10-01,6605,w,Foletti,10,2,Locarno
2020-10-01,8614,w,Peter,10,1,Bertschikon Gossau/Sulzbach
2020-10-01,6605,w,Erny,6,5,Locarno
2020-10-01,8614,m,Ort,9,3,Bertschikon Gossau/Sulzbach
2020-10-01,6605,m,Schnarwiler,15,1,Locarno
2020-10-01,8614,m,Schmid,9,3,Bertschikon Gossau/Sulzbach
2020-10-01,6611,w,Mordasini,9,2,Gresso/Crana/Mosogno
2020-10-01,8614,m,Bühlmann,9,3,Bertschikon Gossau/Sulzbach
2020-10-01,6611,w,n/a,5,5,Gresso/Crana/Mosogno
2020-10-01,8614,m,Heusser,9,3,Bertschikon Gossau/Sulzbach
2020-10-01,6611,m,Garbani,6,3,Gresso/Crana/Mosogno
2020-10-01,8615,w,Schmid,8,3,Freudwil/Wermatswil
2020-10-01,6612,w,Rampazzi,21,1,Ascona
2020-10-01,8615,w,Wegmann,8,3,Freudwil/Wermatswil
2020-10-01,6612,w,Fontana,20,2,Ascona
2020-10-01,8615,m,Müller,14,1,Freudwil/Wermatswil
2020-10-01,6613,w,n/a,2,3,Porto Ronco
2020-10-01,8616,m,Streit,7,1,Riedikon
2020-10-01,6614,m,Chiappini,25,1,Brissago/Isole di Brissago
2020-10-01,8616,m,Aprile,6,2,Riedikon
2020-10-01,6614,m,Baccalà,21,3,Brissago/Isole di Brissago
2020-10-01,8617,w,Messer,17,4,Mönchaltorf
2020-10-01,6616,w,Fornera,52,1,Losone
2020-10-01,8617,w,Puranovic,16,5,Mönchaltorf
2020-10-01,6616,w,Bianda,34,3,Losone
2020-10-01,8617,m,Kunz,17,3,Mönchaltorf
2020-10-01,6616,m,Bianda,49,2,Losone
2020-10-01,8618,w,Müller,21,1,Oetwil am See
2020-10-01,6616,m,Petrulli,32,3,Losone
2020-10-01,8620,m,Schmid,48,3,Wetzikon ZH
2020-10-01,6616,m,Lorenzetti,24,5,Losone
2020-10-01,8623,w,Müller,31,1,Wetzikon ZH
2020-10-01,6618,w,Rangoni,10,2,Arcegno
2020-10-01,8623,w,Weber,25,2,Wetzikon ZH
2020-10-01,6618,m,Rangoni,10,3,Arcegno
2020-10-01,8623,w,Meier,25,2,Wetzikon ZH
2020-10-01,6622,w,Poroli Chidini,10,2,Ronco sopra Ascona
2020-10-01,8623,m,Schmid,25,4,Wetzikon ZH
2020-10-01,6622,w,Casparis,8,5,Ronco sopra Ascona
2020-10-01,8624,w,Weber,14,2,Grüt (Gossau ZH)
2020-10-01,6622,m,Balestra,11,3,Ronco sopra Ascona
2020-10-01,8624,w,Huber,11,4,Grüt (Gossau ZH)
2020-10-01,6622,m,Lamberti,9,5,Ronco sopra Ascona
2020-10-01,8624,w,Baumann,10,5,Grüt (Gossau ZH)
2020-10-01,6631,w,n/a,2,2,Corippo
2020-10-01,8624,m,Müller,15,1,Grüt (Gossau ZH)
2020-10-01,6632,w,Villars,17,1,Vogorno
2020-10-01,8624,m,Moser,10,3,Grüt (Gossau ZH)
2020-10-01,6632,w,Bordoli,8,2,Vogorno
2020-10-01,8625,w,Keller,18,2,Gossau ZH
2020-10-01,6632,w,Gamboni,7,3,Vogorno
2020-10-01,8625,w,Widmer,18,2,Gossau ZH
2020-10-01,6632,w,Mozzetti,6,5,Vogorno
2020-10-01,8625,w,Kunz,16,4,Gossau ZH
2020-10-01,6632,m,Bührer,17,1,Vogorno
2020-10-01,8625,m,Huber,25,1,Gossau ZH
2020-10-01,6632,m,Mozzettini,14,3,Vogorno
2020-10-01,8625,m,Keller,23,2,Gossau ZH
2020-10-01,6633,m,n/a,5,2,Lavertezzo
2020-10-01,8625,m,Kunz,16,5,Gossau ZH
2020-10-01,6633,m,n/a,3,5,Lavertezzo
2020-10-01,8626,w,Heusser,10,3,Ottikon
2020-10-01,6634,w,Scolari,9,1,Brione (Verzasca)
2020-10-01,8626,w,Kägi,8,5,Ottikon
2020-10-01,6634,m,Togni,13,1,Brione (Verzasca)
2020-10-01,8626,w,Zimmermann,8,5,Ottikon
2020-10-01,6634,m,Scolari,8,2,Brione (Verzasca)
2020-10-01,8626,m,Keller,10,2,Ottikon
2020-10-01,6635,m,n/a,5,1,Gerra (Verzasca)
2020-10-01,8626,m,Pfeiffer,8,3,Ottikon
2020-10-01,6636,w,n/a,4,3,Frasco
2020-10-01,8627,w,Schwarz,15,5,Grüningen
2020-10-01,6636,w,n/a,3,4,Frasco
2020-10-01,8627,m,Meier,31,1,Grüningen
2020-10-01,6636,m,Giottonini,9,1,Frasco
2020-10-01,8627,m,Baumann,25,3,Grüningen
2020-10-01,6637,w,Patà,9,1,Sonogno
2020-10-01,8630,w,Müller,53,2,Rüti ZH
2020-10-01,6637,w,Pelucca,6,4,Sonogno
2020-10-01,8630,w,Weber,37,5,Rüti ZH
2020-10-01,6637,w,n/a,4,5,Sonogno
2020-10-01,8630,m,Müller,68,1,Rüti ZH
2020-10-01,6644,m,Schmid,15,1,Orselina
2020-10-01,8630,m,Meier,50,2,Rüti ZH
2020-10-01,6644,m,Güller,13,3,Orselina
2020-10-01,8632,w,Rüegg,13,3,Tann
2020-10-01,6645,w,Kofmehl,15,2,Brione s. Minusio
2020-10-01,8632,w,Egli,12,5,Tann
2020-10-01,6645,w,Martinoni,10,5,Brione s. Minusio
2020-10-01,8632,w,Weber,12,5,Tann
2020-10-01,6645,w,Paiano,10,5,Brione s. Minusio
2020-10-01,8632,m,Weber,19,2,Tann
2020-10-01,6645,w,Bichsel Honegger,10,5,Brione s. Minusio
2020-10-01,8632,m,Meier,16,4,Tann
2020-10-01,6645,w,Kameke,10,5,Brione s. Minusio
2020-10-01,8632,m,Schneider,16,4,Tann
2020-10-01,6645,m,Frei,20,1,Brione s. Minusio
2020-10-01,8633,w,Schmid,18,3,Wolfhausen
2020-10-01,6646,w,Gottraux,10,1,Contra
2020-10-01,8633,w,Müller,16,5,Wolfhausen
2020-10-01,6646,w,Canevascini,8,4,Contra
2020-10-01,8633,m,Müller,30,1,Wolfhausen
2020-10-01,6646,w,Zürcher,6,5,Contra
2020-10-01,8633,m,Eigensatz,19,3,Wolfhausen
2020-10-01,6646,m,Berger,12,2,Contra
2020-10-01,8633,m,Meier,19,3,Wolfhausen
2020-10-01,6646,m,Canevascini,9,3,Contra
2020-10-01,8634,w,Meier,40,3,Hombrechtikon
2020-10-01,6646,m,Belotti,6,4,Contra
2020-10-01,8634,w,Egli,38,4,Hombrechtikon
2020-10-01,6647,w,n/a,5,2,Mergoscia
2020-10-01,8634,m,Meier,40,4,Hombrechtikon
2020-10-01,6647,w,n/a,4,5,Mergoscia
2020-10-01,8635,w,Schneider,33,1,Dürnten
2020-10-01,6648,w,Martinoni,45,2,Minusio
2020-10-01,8635,w,Keller,21,2,Dürnten
2020-10-01,6648,w,Pedroia,28,5,Minusio
2020-10-01,8635,w,Meier,15,5,Dürnten
2020-10-01,6648,m,Prokop,36,2,Minusio
2020-10-01,8635,m,Müller,27,1,Dürnten
2020-10-01,6648,m,Pedroia,28,4,Minusio
2020-10-01,8635,m,Weber,24,2,Dürnten
2020-10-01,6648,m,Leoni,28,4,Minusio
2020-10-01,8635,m,Keller,15,4,Dürnten
2020-10-01,6652,w,Cavalli,11,1,Tegna
2020-10-01,8635,m,Schmid,14,5,Dürnten
2020-10-01,6652,w,Capra,7,4,Tegna
2020-10-01,8636,w,Weber,32,4,Wald ZH
2020-10-01,6652,m,Zurini,10,1,Tegna
2020-10-01,8637,w,Müller,12,1,Laupen ZH
2020-10-01,6652,m,Gilà,7,3,Tegna
2020-10-01,8637,w,Juric,9,4,Laupen ZH
2020-10-01,6653,w,Frosio,9,4,Verscio
2020-10-01,8637,m,Marchese,10,4,Laupen ZH
2020-10-01,6653,w,Bacciarini,9,4,Verscio
2020-10-01,8637,m,Egli,8,5,Laupen ZH
2020-10-01,6653,m,Gobbi,14,2,Verscio
2020-10-01,8638,w,Rüegg,31,2,Goldingen
2020-10-01,6654,w,Monotti,11,1,Cavigliano
2020-10-01,8638,w,Oberholzer,24,3,Goldingen
2020-10-01,6654,w,Galgiani,11,1,Cavigliano
2020-10-01,8638,m,Blöchlinger,47,1,Goldingen
2020-10-01,6654,m,Galgiani,10,2,Cavigliano
2020-10-01,8638,m,Gübeli,25,5,Goldingen
2020-10-01,6654,m,Leoni,7,5,Cavigliano
2020-10-01,8640,w,Müller,32,2,Rapperswil SG/Hurden
2020-10-01,6656,w,Terzi,15,1,Golino
2020-10-01,8640,m,Keller,34,2,Rapperswil SG/Hurden
2020-10-01,6656,m,Terzi,9,1,Golino
2020-10-01,8645,w,Müller,82,1,Jona
2020-10-01,6656,m,Portmann,7,3,Golino
2020-10-01,8645,w,Schmid,55,4,Jona
2020-10-01,6656,m,Salmina,6,4,Golino
2020-10-01,8645,m,Rüegg,75,2,Jona
2020-10-01,6658,m,n/a,5,3,Borgnone
2020-10-01,8645,m,Meier,54,5,Jona
2020-10-01,6659,w,Guerra,65,1,Camedo/Moneto
2020-10-01,8646,w,Helbling,14,1,Wagen
2020-10-01,6659,m,Guerra,88,1,Camedo/Moneto
2020-10-01,8646,w,Widmer,7,2,Wagen
2020-10-01,6659,m,Del Thè,6,3,Camedo/Moneto
2020-10-01,8646,w,Zuppiger,7,2,Wagen
2020-10-01,6659,m,n/a,4,5,Camedo/Moneto
2020-10-01,8646,w,Näf,6,4,Wagen
2020-10-01,6661,w,Ferrari,11,2,Loco/Berzona/Auressio
2020-10-01,8646,m,Picone,7,5,Wagen
2020-10-01,6661,w,Chiesa,8,4,Loco/Berzona/Auressio
2020-10-01,8646,m,Kessler,7,5,Wagen
2020-10-01,6661,m,Schira,7,1,Loco/Berzona/Auressio
2020-10-01,8700,w,Meyer,37,2,Küsnacht ZH
2020-10-01,6662,w,n/a,5,1,Russo
2020-10-01,8700,m,Meyer,36,3,Küsnacht ZH
2020-10-01,6663,w,n/a,4,4,Spruga/Comologno
2020-10-01,8700,m,Weber,33,4,Küsnacht ZH
2020-10-01,6663,m,n/a,3,4,Spruga/Comologno
2020-10-01,8702,w,Weber,29,2,Zollikon
2020-10-01,6670,w,Stoira,9,1,Avegno
2020-10-01,8702,w,Meyer,22,3,Zollikon
2020-10-01,6670,w,n/a,4,3,Avegno
2020-10-01,8702,w,Meier,21,4,Zollikon
2020-10-01,6670,m,Cavalli,6,3,Avegno
2020-10-01,8702,m,Meyer,31,3,Zollikon
2020-10-01,6672,w,Maddalena,11,4,Gordevio
2020-10-01,8702,m,Meier,21,4,Zollikon
2020-10-01,6672,w,Klee,10,5,Gordevio
2020-10-01,8703,w,Müller,27,1,Erlenbach ZH
2020-10-01,6672,w,Filipponi,10,5,Gordevio
2020-10-01,8703,w,Weber,14,4,Erlenbach ZH
2020-10-01,6672,m,Maddalena,21,2,Gordevio
2020-10-01,8704,w,Müller,45,1,Herrliberg
2020-10-01,6672,m,Berguglia,14,5,Gordevio
2020-10-01,8704,w,Weber,17,4,Herrliberg
2020-10-01,6672,m,Filipponi,14,5,Gordevio
2020-10-01,8704,w,Heusser,16,5,Herrliberg
2020-10-01,6673,w,Quanchi,15,2,Maggia
2020-10-01,8704,m,Müller,36,1,Herrliberg
2020-10-01,6673,w,Osenda,10,5,Maggia
2020-10-01,8704,m,Meier,20,4,Herrliberg
2020-10-01,6673,m,Garzoli,21,2,Maggia
2020-10-01,8704,m,Roth,19,5,Herrliberg
2020-10-01,6673,m,Martinelli,14,4,Maggia
2020-10-01,8706,m,Müller,58,1,Meilen
2020-10-01,6675,w,n/a,5,3,Cevio
2020-10-01,8706,m,Frei,39,3,Meilen
2020-10-01,6675,m,Frei,10,2,Cevio
2020-10-01,8707,m,Meier,22,3,Uetikon am See
2020-10-01,6675,m,Dadò,6,4,Cevio
2020-10-01,8707,m,Frei,19,4,Uetikon am See
2020-10-01,6676,w,Del Ponte,20,1,Bignasco
2020-10-01,8708,w,Müller,57,1,Männedorf
2020-10-01,6676,w,Janner,8,2,Bignasco
2020-10-01,8708,m,Weber,40,3,Männedorf
2020-10-01,6676,w,Signorelli,7,4,Bignasco
2020-10-01,8708,m,Meier,35,4,Männedorf
2020-10-01,6676,m,Müller,7,5,Bignasco
2020-10-01,8712,w,Meier,37,3,Stäfa
2020-10-01,6677,w,Rianda,13,2,Moghegno/Aurigeno
2020-10-01,8712,m,Müller,60,1,Stäfa
2020-10-01,6677,w,Gabathuler,10,5,Moghegno/Aurigeno
2020-10-01,8712,m,Weber,27,5,Stäfa
2020-10-01,6677,m,Grossini,24,1,Moghegno/Aurigeno
2020-10-01,8713,w,Keller,13,2,Uerikon
2020-10-01,6677,m,Rianda,20,2,Moghegno/Aurigeno
2020-10-01,8713,w,Meier,13,2,Uerikon
2020-10-01,6677,m,Caprari,15,4,Moghegno/Aurigeno
2020-10-01,8713,w,Gafner,12,4,Uerikon
2020-10-01,6677,m,Ramelli,14,5,Moghegno/Aurigeno
2020-10-01,8713,m,Weber,15,2,Uerikon
2020-10-01,6678,w,Sartori,11,1,Lodano/Giumaglio/Coglio
2020-10-01,8713,m,Meier,15,2,Uerikon
2020-10-01,6683,w,Beroggi,10,1,Niva (Vallemaggia)/Cerentino
2020-10-01,8713,m,Keller,11,4,Uerikon
2020-10-01,6683,w,Leoni,7,2,Niva (Vallemaggia)/Cerentino
2020-10-01,8713,m,Gafner,11,4,Uerikon
2020-10-01,6683,w,n/a,3,4,Niva (Vallemaggia)/Cerentino
2020-10-01,8713,m,Schmid,11,4,Uerikon
2020-10-01,6683,m,Leoni,10,2,Niva (Vallemaggia)/Cerentino
2020-10-01,8714,w,n/a,4,2,Feldbach
2020-10-01,6683,m,Gobbi,9,3,Niva (Vallemaggia)/Cerentino
2020-10-01,8714,m,Dändliker,6,1,Feldbach
2020-10-01,6684,w,Pedrazzini,12,1,Campo (VM)/Cimalmotto
2020-10-01,8715,m,Helbling,6,1,Bollingen
2020-10-01,6685,w,Sartori,28,1,Bosco/Gurin
2020-10-01,8715,m,n/a,5,2,Bollingen
2020-10-01,6685,w,Bronz,8,3,Bosco/Gurin
2020-10-01,8716,w,Wespe,28,3,Schmerikon
2020-10-01,6685,m,Sartori,33,1,Bosco/Gurin
2020-10-01,8716,w,Rüegg,17,5,Schmerikon
2020-10-01,6690,w,Dalessi,43,1,S. Carlo/Cavergno
2020-10-01,8716,m,Kuster,48,2,Schmerikon
2020-10-01,6690,w,Tonini,15,4,S. Carlo/Cavergno
2020-10-01,8717,w,Steiner,34,5,Benken SG
2020-10-01,6690,w,Balli,13,5,S. Carlo/Cavergno
2020-10-01,8717,w,Fäh,34,5,Benken SG
2020-10-01,6690,m,Bonetti,34,3,S. Carlo/Cavergno
2020-10-01,8717,m,Glaus,50,3,Benken SG
2020-10-01,6690,m,Martini,18,4,S. Carlo/Cavergno
2020-10-01,8717,m,Kühne,45,5,Benken SG
2020-10-01,6692,w,Conti,9,1,Brontallo/Menzonio
2020-10-01,8718,m,Jud,62,2,Schänis
2020-10-01,6692,m,Anzini,8,2,Brontallo/Menzonio
2020-10-01,8718,m,Seliner,35,4,Schänis
2020-10-01,6692,m,Giacomini,7,3,Brontallo/Menzonio
2020-10-01,8718,m,Tremp,29,5,Schänis
2020-10-01,6692,m,n/a,5,5,Brontallo/Menzonio
2020-10-01,8722,w,Steiner,100,1,Kaltbrunn
2020-10-01,6693,w,Donati,22,1,Broglio
2020-10-01,8722,w,Zahner,70,2,Kaltbrunn
2020-10-01,6694,w,n/a,3,3,Prato-Sornico
2020-10-01,8722,m,Steiner,111,1,Kaltbrunn
2020-10-01,6694,m,Mignami,10,1,Prato-Sornico
2020-10-01,8722,m,Rüegg,70,2,Kaltbrunn
2020-10-01,6694,m,Cavalli,7,3,Prato-Sornico
2020-10-01,8723,w,Zweifel,18,2,Rufi/Maseltrangen
2020-10-01,6695,w,Mattei,7,2,Peccia/Piano di Peccia
2020-10-01,8723,m,Egli,11,5,Rufi/Maseltrangen
2020-10-01,6695,m,Rotanzi,8,1,Peccia/Piano di Peccia
2020-10-01,8725,w,Eberhard,16,1,Gebertingen/Ernetschwil
2020-10-01,6695,m,Vedova,7,2,Peccia/Piano di Peccia
2020-10-01,8725,w,Müller,11,2,Gebertingen/Ernetschwil
2020-10-01,6695,m,n/a,5,5,Peccia/Piano di Peccia
2020-10-01,8725,w,Riesterer,10,3,Gebertingen/Ernetschwil
2020-10-01,6696,m,n/a,2,3,Fusio
2020-10-01,8725,w,Meier,9,5,Gebertingen/Ernetschwil
2020-10-01,6702,w,Bullo,54,1,Claro
2020-10-01,8725,m,Hüppi,14,3,Gebertingen/Ernetschwil
2020-10-01,6702,w,Rosselli,15,3,Claro
2020-10-01,8726,w,Rüegg,16,1,Ricken SG
2020-10-01,6702,w,Allegri,14,4,Claro
2020-10-01,8726,w,Sieber,10,2,Ricken SG
2020-10-01,6702,m,Rosselli,16,3,Claro
2020-10-01,8726,w,Raymann,8,3,Ricken SG
2020-10-01,6703,w,Frapolli,22,3,Osogna
2020-10-01,8726,m,Ruoss,16,2,Ricken SG
2020-10-01,6703,w,Riccio,11,5,Osogna
2020-10-01,8730,w,Müller,47,1,Uznach
2020-10-01,6703,m,Mattei,23,2,Osogna
2020-10-01,8732,w,Rüegg,20,1,Neuhaus SG
2020-10-01,6703,m,Fetta,17,3,Osogna
2020-10-01,8732,w,Müller,18,2,Neuhaus SG
2020-10-01,6703,m,Andreetti,15,4,Osogna
2020-10-01,8732,w,Kuster,13,3,Neuhaus SG
2020-10-01,6705,w,n/a,5,3,Cresciano
2020-10-01,8732,m,Gubelmann,10,5,Neuhaus SG
2020-10-01,6705,m,Genini,39,1,Cresciano
2020-10-01,8732,m,Wildhaber,10,5,Neuhaus SG
2020-10-01,6705,m,Mainetti,6,2,Cresciano
2020-10-01,8733,w,Müller,33,4,Eschenbach SG
2020-10-01,6705,m,Vassalli,6,2,Cresciano
2020-10-01,8733,m,Rüegg,45,2,Eschenbach SG
2020-10-01,6707,w,Vanetti,14,1,Iragna
2020-10-01,8733,m,Morger,32,4,Eschenbach SG
2020-10-01,6707,w,Tartini,9,5,Iragna
2020-10-01,8733,m,Blöchlinger,29,5,Eschenbach SG
2020-10-01,6707,w,Jakupi,9,5,Iragna
2020-10-01,8734,w,Meier,6,2,Ermenswil
2020-10-01,6707,m,Gottardi,7,3,Iragna
2020-10-01,8735,w,Rüegg,36,1,Rüeterswil/St. Gallenkappel
2020-10-01,6707,m,Maretti,7,3,Iragna
2020-10-01,8735,w,Hüppi,27,2,Rüeterswil/St. Gallenkappel
2020-10-01,6710,w,Rodoni,77,1,Biasca
2020-10-01,8735,w,Saseenthiran,25,3,Rüeterswil/St. Gallenkappel
2020-10-01,6710,w,Rossetti,29,3,Biasca
2020-10-01,8735,m,Blöchlinger,30,2,Rüeterswil/St. Gallenkappel
2020-10-01,6710,w,Fogliani,24,5,Biasca
2020-10-01,8735,m,Hüppi,25,3,Rüeterswil/St. Gallenkappel
2020-10-01,6710,m,Rodoni,83,1,Biasca
2020-10-01,8737,w,Fritschi,43,1,Gommiswald
2020-10-01,6714,w,Strazzini,6,4,Semione
2020-10-01,8737,w,Eicher,16,5,Gommiswald
2020-10-01,6714,w,n/a,4,5,Semione
2020-10-01,8737,m,Glaus,25,3,Gommiswald
2020-10-01,6714,m,Strazzini,11,3,Semione
2020-10-01,8737,m,Thoma,24,4,Gommiswald
2020-10-01,6714,m,Kroczynski,8,4,Semione
2020-10-01,8737,m,Hüppi,20,5,Gommiswald
2020-10-01,6715,w,Resera,10,2,Dongio
2020-10-01,8738,w,Kaufmann,23,1,Uetliburg SG
2020-10-01,6715,w,Rodesino,9,5,Dongio
2020-10-01,8738,m,Kaufmann,26,1,Uetliburg SG
2020-10-01,6715,w,Aimi,9,5,Dongio
2020-10-01,8738,m,Sutter,10,4,Uetliburg SG
2020-10-01,6715,m,Aimi,16,1,Dongio
2020-10-01,8739,w,Jud,18,2,Rieden SG
2020-10-01,6715,m,Monico,6,2,Dongio
2020-10-01,8739,w,Schmucki,15,3,Rieden SG
2020-10-01,6716,w,Gianella,15,2,Leontica/Lottigna/Acquarossa
2020-10-01,8739,w,Rüegg,14,4,Rieden SG
2020-10-01,6716,w,Fiorini,14,3,Leontica/Lottigna/Acquarossa
2020-10-01,8739,m,Schmucki,13,4,Rieden SG
2020-10-01,6717,w,Devittori,16,1,Dangio/Torre
2020-10-01,8739,m,Rüegg,11,5,Rieden SG
2020-10-01,6717,w,Malquarti,8,4,Dangio/Torre
2020-10-01,8750,w,Leuzinger,52,2,Glarus/Riedern/Klöntal
2020-10-01,6717,w,Bassi,7,5,Dangio/Torre
2020-10-01,8750,w,Zweifel,43,4,Glarus/Riedern/Klöntal
2020-10-01,6717,m,Devittori,13,2,Dangio/Torre
2020-10-01,8750,m,Stüssi,47,4,Glarus/Riedern/Klöntal
2020-10-01,6717,m,Allegranza,13,2,Dangio/Torre
2020-10-01,8751,m,Gisler,13,1,Urnerboden
2020-10-01,6717,m,Malquarti,9,4,Dangio/Torre
2020-10-01,8751,m,Walker,8,2,Urnerboden
2020-10-01,6718,w,Solari,34,1,Olivone/Camperio
2020-10-01,8751,m,Herger,7,3,Urnerboden
2020-10-01,6718,w,Scapozza,22,2,Olivone/Camperio
2020-10-01,8751,m,Müller,6,4,Urnerboden
2020-10-01,6718,m,Solari,39,1,Olivone/Camperio
2020-10-01,8752,m,Fischli,129,2,Näfels
2020-10-01,6718,m,Scapozza,18,3,Olivone/Camperio
2020-10-01,8752,m,Hauser,84,4,Näfels
2020-10-01,6718,m,Beer,18,3,Olivone/Camperio
2020-10-01,8753,w,Leuzinger,51,1,Mollis
2020-10-01,6719,w,Rigozzi,17,1,Aquila
2020-10-01,8753,m,Leuzinger,43,1,Mollis
2020-10-01,6719,w,Devittori,17,1,Aquila
2020-10-01,8753,m,Beglinger,36,3,Mollis
2020-10-01,6719,w,Brunetti,16,3,Aquila
2020-10-01,8753,m,Landolt,32,4,Mollis
2020-10-01,6719,m,Devittori,23,2,Aquila
2020-10-01,8754,w,Kubli,20,4,Netstal
2020-10-01,6720,w,Bianchi,11,1,Ghirone/Campo (Blenio)
2020-10-01,8755,w,Jenny,30,3,Ennenda
2020-10-01,6720,w,Martinelli,10,2,Ghirone/Campo (Blenio)
2020-10-01,8756,w,Knobel,9,5,Mitlödi
2020-10-01,6720,w,Giamboni,9,3,Ghirone/Campo (Blenio)
2020-10-01,8756,m,Russo,14,2,Mitlödi
2020-10-01,6720,w,Scalvedi,8,4,Ghirone/Campo (Blenio)
2020-10-01,8757,w,Kamm,35,2,Filzbach
2020-10-01,6720,m,Giamboni,13,1,Ghirone/Campo (Blenio)
2020-10-01,8757,w,Wuermli,10,4,Filzbach
2020-10-01,6720,m,Giussani,6,5,Ghirone/Campo (Blenio)
2020-10-01,8757,w,Meierhofer,10,4,Filzbach
2020-10-01,6721,w,Ferrari,33,1,Ludiano/Motto (Blenio)
2020-10-01,8757,w,Riegg,10,4,Filzbach
2020-10-01,6721,w,Cima,11,2,Ludiano/Motto (Blenio)
2020-10-01,8757,m,Fleischmann,10,4,Filzbach
2020-10-01,6721,w,Cittadini,10,3,Ludiano/Motto (Blenio)
2020-10-01,8757,m,Dürst,10,4,Filzbach
2020-10-01,6721,w,Derighetti,9,4,Ludiano/Motto (Blenio)
2020-10-01,8758,w,Menzi,19,1,Obstalden
2020-10-01,6721,m,Gallizia,14,2,Ludiano/Motto (Blenio)
2020-10-01,8758,w,Kamm,16,3,Obstalden
2020-10-01,6721,m,Scheggia,12,3,Ludiano/Motto (Blenio)
2020-10-01,8758,m,Menzi,17,4,Obstalden
2020-10-01,6721,m,Cima,11,4,Ludiano/Motto (Blenio)
2020-10-01,8762,w,Zimmermann,44,2,Schwändi GL/Sool/Schwanden GL
2020-10-01,6722,w,Conceprio,15,1,Corzoneso
2020-10-01,8762,w,Hefti,34,4,Schwändi GL/Sool/Schwanden GL
2020-10-01,6722,w,Gianella,6,5,Corzoneso
2020-10-01,8762,w,Zopfi,26,5,Schwändi GL/Sool/Schwanden GL
2020-10-01,6723,w,Vescovi,8,3,Castro/Prugiasco/Marolta
2020-10-01,8762,m,Zimmermann,36,3,Schwändi GL/Sool/Schwanden GL
2020-10-01,6723,w,Jemini,6,4,Castro/Prugiasco/Marolta
2020-10-01,8762,m,Zweifel,28,5,Schwändi GL/Sool/Schwanden GL
2020-10-01,6723,m,Mandioni,10,4,Castro/Prugiasco/Marolta
2020-10-01,8765,w,Marti,34,1,Engi
2020-10-01,6723,m,Del Siro,10,4,Castro/Prugiasco/Marolta
2020-10-01,8765,w,Luchsinger,8,5,Engi
2020-10-01,6724,w,Taddei,17,1,Ponto Valentino/Largario
2020-10-01,8765,m,Marti,47,1,Engi
2020-10-01,6724,w,Garobbio,12,3,Ponto Valentino/Largario
2020-10-01,8765,m,Mächler,14,2,Engi
2020-10-01,6724,w,Martinali,9,5,Ponto Valentino/Largario
2020-10-01,8765,m,Baumgartner,10,4,Engi
2020-10-01,6724,m,Guidicelli,19,1,Ponto Valentino/Largario
2020-10-01,8765,m,Blumer,8,5,Engi
2020-10-01,6724,m,Taddei,16,2,Ponto Valentino/Largario
2020-10-01,8766,w,Elmer,19,2,Matt
2020-10-01,6724,m,Iametti,14,3,Ponto Valentino/Largario
2020-10-01,8766,w,Schuler,15,3,Matt
2020-10-01,6724,m,Garobbio,13,4,Ponto Valentino/Largario
2020-10-01,8766,w,Zentner,6,5,Matt
2020-10-01,6742,w,Imperatori,12,1,Pollegio
2020-10-01,8766,m,Marti,27,2,Matt
2020-10-01,6742,w,Reali,6,2,Pollegio
2020-10-01,8766,m,Stauffacher,9,4,Matt
2020-10-01,6742,m,Reali,12,1,Pollegio
2020-10-01,8766,m,Tschudi,6,5,Matt
2020-10-01,6742,m,Simoni,8,3,Pollegio
2020-10-01,8767,w,Freitag,15,5,Elm
2020-10-01,6743,w,Talaj,24,2,Bodio TI
2020-10-01,8772,w,Marti,18,1,Nidfurn
2020-10-01,6743,w,Giudici,11,4,Bodio TI
2020-10-01,8772,w,n/a,4,3,Nidfurn
2020-10-01,6743,m,Pedroli,17,3,Bodio TI
2020-10-01,8773,m,Aschwanden,7,3,Haslen GL
2020-10-01,6744,w,Guzzi,13,1,Personico
2020-10-01,8773,m,Spichtig,7,3,Haslen GL
2020-10-01,6744,w,Pesenti,10,4,Personico
2020-10-01,8774,m,Schindler,8,1,Leuggelbach
2020-10-01,6744,m,Citino,15,1,Personico
2020-10-01,8774,m,n/a,4,3,Leuggelbach
2020-10-01,6745,w,Gianascio,14,1,Giornico
2020-10-01,8775,w,Figi,40,1,Hätzingen/Luchsingen
2020-10-01,6745,w,Falconi,9,3,Giornico
2020-10-01,8775,w,Marti,7,4,Hätzingen/Luchsingen
2020-10-01,6745,w,Solari,8,4,Giornico
2020-10-01,8775,m,Hefti,18,1,Hätzingen/Luchsingen
2020-10-01,6745,w,Bresciani,8,4,Giornico
2020-10-01,8775,m,Gisler,7,5,Hätzingen/Luchsingen
2020-10-01,6745,m,Gianascio,14,2,Giornico
2020-10-01,8777,w,Schindler,8,1,Diesbach GL/Betschwanden
2020-10-01,6746,w,Defanti,15,1,Lavorgo/Calonico/Nivo
2020-10-01,8777,w,Dürst,6,2,Diesbach GL/Betschwanden
2020-10-01,6746,m,Farei,10,5,Lavorgo/Calonico/Nivo
2020-10-01,8777,m,n/a,5,4,Diesbach GL/Betschwanden
2020-10-01,6747,w,Darani,12,1,Chironico
2020-10-01,8782,w,Tresch,8,1,Rüti GL
2020-10-01,6747,w,n/a,4,5,Chironico
2020-10-01,8782,w,Herger,6,2,Rüti GL
2020-10-01,6747,m,Dazzi,12,2,Chironico
